Year-Month,Country,inflation-rate(heading),food_inflation,precipitation_Ratio,Population,fatalities,gdp,Exchange_rate,SPEI,Net Refugees,Disaster_Affected,Precipitation,max_temp,mean_temp,min_temp,NDVI_Ratio
2005/12/1,Tajikistan,0.9,7.78,0.7185706879602874,6924720.0,42495.0,2312352020.6689,3.1993,-0.4521,-53863.0,0.0,21.01789821815528,7.415369882891298,-12.4890705575983,-30.4216045584729,0.0534148136480818
2006/1/1,Tajikistan,1.5,9.23,2.260866177171509,7057566.0,42224.0,2830213848.6203,3.2086,1.8106,403.0,728.0,64.86231987589063,2.189176998343555,-14.2300777432934,-29.710121556764,0.0048395350824942
2006/2/1,Tajikistan,0.93,9.27,1.1243276552092043,7057566.0,42224.0,2830213848.6203,3.2127,0.3996,403.0,0.0,46.8789694303152,10.76458615802585,-7.66753790775413,-24.3516887210664,0.0436774199143331
2006/3/1,Tajikistan,0.9,9.63,0.7570497206212098,7057566.0,42224.0,2830213848.6203,3.2124,-0.8545,403.0,0.0,45.92681678426249,13.731145333731092,-6.07774135480735,-24.3878850342124,0.0854836592805704
2006/4/1,Tajikistan,2.8,10.72,0.9093336617605732,7057566.0,42224.0,2830213848.6203,3.2139,-0.4781,403.0,13000.0,50.4090536349288,20.28506685892745,-1.66989981942953,-20.7912460751003,0.1270424082061442
2006/5/1,Tajikistan,-0.2,10.6,0.5583631500392938,7057566.0,42224.0,2830213848.6203,3.2219,-0.9421,403.0,0.0,23.037523141782568,30.293133097822988,6.606819863942633,-13.3391333672307,0.1861997752490644
2006/6/1,Tajikistan,0.6,10.97,0.5662139875347427,7057566.0,42224.0,2830213848.6203,3.281,-1.1708,403.0,0.0,11.890030413107088,32.467349137200245,10.146831968282356,-10.9504161622788,0.2058346289370446
2006/7/1,Tajikistan,0.9,11.21,0.5164842335478177,7057566.0,42224.0,2830213848.6203,3.3537,0.4139,403.0,15427.0,11.062334942617122,33.953747952368985,13.95168504845293,-5.60469878822243,0.2027021500247054
2006/8/1,Tajikistan,0.5,11.09,0.2376444903780794,7057566.0,42224.0,2830213848.6203,3.3817,-0.9522,403.0,0.0,5.150147725997166,33.12167898608794,13.92218785353657,-5.00657884741338,0.1782049367741325
2006/9/1,Tajikistan,0.9,11.96,3.222815252055736,7057566.0,42224.0,2830213848.6203,3.3844,0.48,403.0,0.0,5.251745533525392,26.22474761539036,8.464307487615315,-10.9654189427693,0.1579549296879223
2006/10/1,Tajikistan,0.7,12.59,0.9127110393720032,7057566.0,42224.0,2830213848.6203,3.3928,0.3654,403.0,0.0,18.10661857483756,22.468251903082773,3.043117091835825,-17.2432815100556,0.1315839210710253
2006/11/1,Tajikistan,1.2,13.85,1.5987141050447802,7057566.0,42224.0,2830213848.6203,3.3965,0.3764,403.0,0.0,37.21363204918391,12.3875725852119,-6.81528935916173,-25.5068528705172,0.0933130019959173
2006/12/1,Tajikistan,1.3,14.36,1.1195432674981602,7057566.0,42224.0,2830213848.6203,3.4265,0.5616,403.0,0.0,34.4420423970663,4.119866369103875,-13.1129167938981,-30.6030996507213,0.0210689591293373
2007/1/1,Tajikistan,0.9,12.55,0.6455555357712648,7194477.0,42116.0,3719524540.86193,3.4386,-1.0182,298.0,0.0,20.90661473624102,4.904043574999776,-14.3917618489671,-32.2175463317542,0.0211316549086852
2007/2/1,Tajikistan,0.8,11.9,1.2429701401368507,7194477.0,42116.0,3719524540.86193,3.4386,-0.5018,298.0,0.0,55.51314212214459,8.28037516730177,-9.33314178148924,-27.3302118165152,0.0535993949580613
2007/3/1,Tajikistan,0.5,11.62,1.8651386320897008,7194477.0,42116.0,3719524540.86193,3.4391,0.9607,298.0,0.0,114.24534327182393,11.666456517865583,-6.26899648413819,-22.9720657225577,0.0807240599912194
2007/4/1,Tajikistan,0.6,9.19,0.9541971198239227,7194477.0,42116.0,3719524540.86193,3.4389,-0.1312,298.0,17184.0,56.98803940897568,22.503505600823303,1.265409560551234,-17.940618748135,0.1486595244973957
