Year-Month,Country,inflation-rate(heading),food_inflation,precipitation_Ratio,Population,fatalities,gdp,Exchange_rate,c_cifvalue,c_fobvalue,w_cifvalue,w_fobvalue,s_cifvalue,s_fobvalue,Net Refugees,Disaster_Affected,Precipitation,max_temp,mean_temp,min_temp,NDVI_Ratio
2001-1-1,Maldives,-1.78,-2.37,1.002620727075648,1204.0,870031676.8,870031676.8,11.77,,,,,,,,0.0,122.8136897,28.31,26.96,25.02,0.3854989085806924
2001-2-1,Maldives,2.19,5.37,1.2934374056903877,1204.0,870031676.8,870031676.8,11.77,,,,,,,,0.0,44.18288347,28.54,26.73,25.61,0.4847344111922791
2001-3-1,Maldives,-0.67,2.58,0.4062422159532143,1204.0,870031676.8,870031676.8,11.77,,,,,,,,0.0,3.337477035,28.97,28.16,27.04,0.3651964223570886
2001-4-1,Maldives,2.12,-7.61,2.4825396203021874,1204.0,870031676.8,870031676.8,11.77,,,,,,,,0.0,47.3632182,29.16,27.94,26.52,0.3987491983399884
2001-5-1,Maldives,2.75,-7.86,0.9579749061272096,1204.0,870031676.8,870031676.8,11.77,,,,,,,,0.0,289.7533896,29.3,28.23,27.14,0.4181106414819873
2001-6-1,Maldives,3.51,-4.44,0.9371488393198238,1204.0,870031676.8,870031676.8,11.77,,,,,,,,0.0,254.3916423,29.22,28.12,26.98,0.425754728118545
2001-7-1,Maldives,-5.7,-3.59,1.2680592396122212,1204.0,870031676.8,870031676.8,12.285,,,,,,,,0.0,32.43157255,28.94,27.51,25.78,0.3580911081065384
2001-8-1,Maldives,0.06,-3.49,1.1488233481477488,1204.0,870031676.8,870031676.8,12.8,,,,,,,,0.0,35.87997935,28.74,27.59,26.44,0.4856688182634671
2001-9-1,Maldives,2.38,8.29,1.4912783390447557,1204.0,870031676.8,870031676.8,12.8,,,,,,,,0.0,134.973435,28.78,27.05,25.6,0.4211658123420366
2001-10-1,Maldives,-0.08,6.02,1.0795147467093578,1204.0,870031676.8,870031676.8,12.8,,,,,,,,0.0,112.0902372,28.67,27.33,26.04,0.470969901506373
2001-11-1,Maldives,0.47,20.89,0.615516590946229,1204.0,870031676.8,870031676.8,12.8,,,,,,,,0.0,72.24401445,28.12,27.1,25.71,0.4657284653104971
2001-12-1,Maldives,1.79,18.07,1.1572512772995969,1204.0,870031676.8,870031676.8,12.8,,,,,,,,0.0,29.48356699,28.21,27.16,25.53,0.4985264268345146
2002-1-1,Maldives,2.21,29.57,0.9495382994133484,1187.0,897031250.0,897031250.0,12.8,,,,,,,,0.0,41.51381972,28.62,27.5,26.33,0.4464932252340317
2002-2-1,Maldives,-0.59,19.09,1.8164427393620888,1187.0,897031250.0,897031250.0,12.8,,,,,,,,0.0,44.07896027,28.56,27.74,26.57,0.438295456449102
2002-3-1,Maldives,-0.79,15.62,1.2331777982746297,1187.0,897031250.0,897031250.0,12.8,,,,,,,,0.0,11.01201154,29.39,27.88,26.32,0.3935488802212826
2002-4-1,Maldives,-2.23,5.88,0.6002170403181952,1187.0,897031250.0,897031250.0,12.8,,,,,,,,0.0,15.06512925,29.08,27.9,26.69,0.3938958109665994
2002-5-1,Maldives,2.83,1.6,0.4841102623876434,1187.0,897031250.0,897031250.0,12.8,,,,,,,,0.0,127.0960217,29.53,28.48,26.72,0.4066602925902137
2002-6-1,Maldives,0.16,-6.29,1.473932578245701,1187.0,897031250.0,897031250.0,12.8,,,,,,,,0.0,336.3012418,29.79,28.51,27.23,0.3762354780625565
2002-7-1,Maldives,-0.11,1.96,0.9083754515436998,1187.0,897031250.0,897031250.0,12.8,,,,,,,,0.0,7.079932942,29.4,28.01,26.96,0.3558174185743459
2002-8-1,Maldives,-0.77,1.76,0.7310112632502141,1187.0,897031250.0,897031250.0,12.8,,,,,,,,0.0,48.98520065,28.75,27.77,26.26,0.4680646929572221
2002-9-1,Maldives,-1.98,-8.26,0.5065099730986047,1187.0,897031250.0,897031250.0,12.8,,,,,,,,0.0,26.62552021,28.59,27.64,26.05,0.3829334170455537
2002-10-1,Maldives,1.55,-3.21,1.1361526897834378,1187.0,897031250.0,897031250.0,12.8,,,,,,,,0.0,97.79898982,28.37,27.29,26.13,0.4181280053280054
2002-11-1,Maldives,-0.13,3.33,0.942238372848738,1187.0,897031250.0,897031250.0,12.8,,,,,,,,0.0,113.8446429,28.41,27.02,24.99,0.3307039557799519
2002-12-1,Maldives,0.04,-10.07,0.5969637230981689,1187.0,897031250.0,897031250.0,12.8,,,,,,,,0.0,40.63415165,28.57,27.44,26.19,0.4546266056201182
2003-1-1,Maldives,-0.59,-14.75,0.8087027382865886,1151.0,1052121055.0,1052121055.0,12.8,,,,,,,,0.0,38.44579886,28.13,27.38,26.16,0.45791301358442
2003-2-1,Maldives,-0.74,-17.53,1.69490218031655,1151.0,1052121055.0,1052121055.0,12.8,,,,,,,,0.0,79.95300199,28.63,27.75,26.51,0.4141791709400546
2003-3-1,Maldives,0.49,-10.04,1.7819190354831955,1151.0,1052121055.0,1052121055.0,12.8,,,,,,,,0.0,17.31485496,29.32,28.01,27.07,0.4160941419358345
2003-4-1,Maldives,-0.83,-6.7,1.843628716182871,1151.0,1052121055.0,1052121055.0,12.8,,,,,,,,0.0,34.73885696,29.48,28.56,27.42,0.4087090506219037
2003-5-1,Maldives,2.05,-4.21,0.6374834719328535,1151.0,1052121055.0,1052121055.0,12.8,,,,,,,,0.0,137.4351031,29.91,28.82,27.45,0.4124760429923007
2003-6-1,Maldives,-0.33,-4.33,0.7519214666915897,1151.0,1052121055.0,1052121055.0,12.8,,,,,,,,0.0,253.7553853,29.04,27.9,26.68,0.3994923918740768
2003-7-1,Maldives,0.29,0.68,0.5454477074329923,1151.0,1052121055.0,1052121055.0,12.8,,,,,,,,0.0,17.85097204,28.79,27.65,26.2,0.426175205595513
2003-8-1,Maldives,-0.31,-0.84,0.3496607704109282,1151.0,1052121055.0,1052121055.0,12.8,,,,,,,,0.0,15.66779133,28.95,27.7,26.56,0.4608006942807208
2003-9-1,Maldives,-0.91,-0.72,0.9210043418887678,1151.0,1052121055.0,1052121055.0,12.8,,,,,,,,0.0,72.97469074,28.51,27.45,26.22,0.4429572851743094
2003-10-1,Maldives,1.56,3.87,0.5611139714817899,1151.0,1052121055.0,1052121055.0,12.8,,,,,,,,0.0,83.99161981,28.7,27.79,26.03,0.4978854300581574
2003-11-1,Maldives,-2.97,-10.99,1.8293680783977564,1151.0,1052121055.0,1052121055.0,12.8,,,,,,,,0.0,230.1879622,28.77,26.74,25.55,0.4614430325690472
2003-12-1,Maldives,-0.52,-3.79,0.9784533736758736,1151.0,1052121055.0,1052121055.0,12.8,,,,,,,,0.0,7.098840213,28.44,27.56,26.69,0.4998347704049758
2004-1-1,Maldives,-0.03,2.97,0.65283963786996,1234.0,1226829563.0,1226829563.0,12.8,,,,,,,-5.0,0.0,27.6655213,28.24,27.53,26.81,0.4204587386019214
2004-2-1,Maldives,-0.15,8.12,0.6297441319089495,1234.0,1226829563.0,1226829563.0,12.8,,,,,,,-5.0,0.0,18.0892517,28.62,27.63,25.88,0.4550582424739128
2004-3-1,Maldives,-0.03,5.28,0.2957913022686127,1234.0,1226829563.0,1226829563.0,12.8,,,,,,,-5.0,0.0,4.898593183,29.6,28.41,27.26,0.3894870637115932
2004-4-1,Maldives,0.5,15.43,0.4530606761350296,1234.0,1226829563.0,1226829563.0,12.8,,,,,,,-5.0,0.0,7.773052123,29.6,28.49,26.85,0.4000143087369711
2004-5-1,Maldives,2.09,27.11,0.8971878428698637,1234.0,1226829563.0,1226829563.0,12.8,,,,,,,-5.0,0.0,252.3990836,29.99,29.14,27.17,0.454132600517857
2004-6-1,Maldives,-1.94,15.34,0.7357225907292723,1234.0,1226829563.0,1226829563.0,12.8,,,,,,,-5.0,0.0,158.3472892,29.14,28.03,26.97,0.3851821918202711
2004-7-1,Maldives,-0.21,15.61,1.609068564110624,1234.0,1226829563.0,1226829563.0,12.8,,,,,,,-5.0,0.0,42.15210139,28.77,27.39,26.16,0.4482967196792546
2004-8-1,Maldives,-0.45,16.95,0.9823117700440378,1234.0,1226829563.0,1226829563.0,12.8,,,,,,,-5.0,0.0,57.19317989,28.8,27.56,26.57,0.44370255183525
2004-9-1,Maldives,-0.23,22.48,1.2067276255061838,1234.0,1226829563.0,1226829563.0,12.8,,,,,,,-5.0,0.0,128.686315,28.49,27.32,26.25,0.407444811379097
2004-10-1,Maldives,1.9,16.09,0.8192186388355286,1234.0,1226829563.0,1226829563.0,12.8,,,,,,,-5.0,0.0,166.245339,28.11,27.02,25.82,0.4146884586056645
2004-11-1,Maldives,-0.82,20.93,0.8213205173096101,1234.0,1226829563.0,1226829563.0,12.8,,,,,,,-5.0,0.0,126.6561461,28.0,27.06,26.03,0.402786653730056
2004-12-1,Maldives,0.39,24.92,0.906270712710762,1234.0,1226829563.0,1226829563.0,12.8,,,,,,,-5.0,27214.0,32.37257153,28.06,27.33,25.92,0.4286692075390718
2005-1-1,Maldives,-0.37,16.16,0.9171026824103168,1123.0,1163362438.0,1163362438.0,12.8,,,,,,,-10.0,0.0,60.93239857,28.13,27.24,25.65,0.4266174085164196
2005-2-1,Maldives,-0.05,17.53,1.0217129672270933,1123.0,1163362438.0,1163362438.0,12.8,,,,,,,-10.0,0.0,10.28787215,29.07,27.77,26.36,0.4929945208899958
2005-3-1,Maldives,-0.51,14.67,0.5288330049385577,1123.0,1163362438.0,1163362438.0,12.8,,,,,,,-10.0,0.0,5.776663631,29.17,28.23,27.32,0.4627045593646589
2005-4-1,Maldives,1.07,7.89,0.2009132251405793,1123.0,1163362438.0,1163362438.0,12.8,,,,,,,-10.0,0.0,5.651786873,29.79,28.6,27.82,0.4205036698900452
2005-5-1,Maldives,0.38,-5.06,0.7163876402797706,1123.0,1163362438.0,1163362438.0,12.8,,,,,,,-10.0,0.0,91.33581357,29.56,28.64,27.06,0.3995579667704774
2005-6-1,Maldives,-0.48,4.33,0.8368486659481038,1123.0,1163362438.0,1163362438.0,12.8,,,,,,,-10.0,0.0,259.4710133,29.36,28.21,27.04,0.4317840869817329
2005-7-1,Maldives,0.78,6.66,0.8351589899180871,1123.0,1163362438.0,1163362438.0,12.8,,,,,,,-10.0,0.0,13.75453372,28.98,27.78,26.54,0.4442146803427254
2005-8-1,Maldives,-0.3,6.07,0.8781661866590245,1123.0,1163362438.0,1163362438.0,12.8,,,,,,,-10.0,0.0,24.2734643,28.92,28.0,27.26,0.3885708701408368
2005-9-1,Maldives,0.43,8.64,0.7337735904383106,1123.0,1163362438.0,1163362438.0,12.8,,,,,,,-10.0,0.0,80.28623554,28.61,27.66,26.37,0.464905337928741
2005-10-1,Maldives,1.43,4.53,1.0019642808624718,1123.0,1163362438.0,1163362438.0,12.8,,,,,,,-10.0,0.0,99.42685102,28.57,27.63,26.55,0.472950127597521
2005-11-1,Maldives,1.4,10.8,0.643836883200665,1123.0,1163362438.0,1163362438.0,12.8,,,,,,,-10.0,0.0,63.40960866,28.3,27.04,25.68,0.5232818928884648
2005-12-1,Maldives,-1.94,5.74,0.3714309216899653,1123.0,1163362438.0,1163362438.0,12.8,,,,,,,-10.0,0.0,22.66230086,27.86,27.08,25.47,0.509779190054816
2006-1-1,Maldives,-0.62,3.55,1.1361539391312492,1147.0,1575200391.0,1575200391.0,12.8,,,,,,,-15.0,0.0,89.62088158,27.62,26.81,25.54,0.5220463732305428
2006-2-1,Maldives,0.79,3.03,1.0652342889672095,1147.0,1575200391.0,1575200391.0,12.8,,,,,,,-15.0,0.0,10.96402136,28.14,27.39,26.4,0.4530938572914514
2006-3-1,Maldives,0.88,8.05,1.2483014641541434,1147.0,1575200391.0,1575200391.0,12.8,,,,,,,-15.0,0.0,16.37085103,28.82,27.92,26.51,0.4540859411629849
2006-4-1,Maldives,0.04,5.89,0.1924103883987335,1147.0,1575200391.0,1575200391.0,12.8,,,,,,,-15.0,0.0,4.254883789,29.57,28.53,27.53,0.4580330783194044
2006-5-1,Maldives,0.1,3.82,0.458481667256123,1147.0,1575200391.0,1575200391.0,12.8,,,,,,,-15.0,0.0,193.2605848,29.46,28.42,27.43,0.3987103881786177
2006-6-1,Maldives,0.44,5.94,1.124572045321306,1147.0,1575200391.0,1575200391.0,12.8,,,,,,,-15.0,0.0,176.485594,28.91,28.0,26.52,0.4525738195869303
2006-7-1,Maldives,-0.47,2.15,1.0996307406421326,1147.0,1575200391.0,1575200391.0,12.8,,,,,,,-15.0,0.0,34.02381538,29.06,27.74,26.78,0.4447960163793355
2006-8-1,Maldives,0.16,2.75,0.7023684707712002,1147.0,1575200391.0,1575200391.0,12.8,,,,,,,-15.0,0.0,47.77274848,28.69,27.56,25.98,0.4374844384814151
2006-9-1,Maldives,2.14,5.82,1.0622260666080972,1147.0,1575200391.0,1575200391.0,12.8,,,,,,,-15.0,0.0,97.71529157,28.5,27.51,25.79,0.414882070167944
2006-10-1,Maldives,-0.72,1.76,0.6365220593767262,1147.0,1575200391.0,1575200391.0,12.8,,,,,,,-15.0,0.0,106.2807221,28.25,27.46,26.51,0.480896665700203
2006-11-1,Maldives,0.4,-0.2,1.1412399998683216,1147.0,1575200391.0,1575200391.0,12.8,,,,,,,-15.0,0.0,114.8602036,28.72,27.14,26.13,0.4026827768501375
2006-12-1,Maldives,0.82,5.93,0.7249103769605978,1147.0,1575200391.0,1575200391.0,12.8,,,,,,,-15.0,0.0,30.14187694,28.43,27.46,26.24,0.3942499423116176
2007-1-1,Maldives,2.06,14.04,0.8403171135262305,1150.0,1868383461.0,1868383461.0,12.8,,,,,,,-15.0,0.0,24.64433906,27.93,27.28,26.12,0.4853846686765902
2007-2-1,Maldives,-0.84,10.23,0.3688574639179459,1150.0,1868383461.0,1868383461.0,12.8,,,,,,,-15.0,0.0,14.68186973,27.87,26.93,25.62,0.4868158922313401
2007-3-1,Maldives,-0.78,4.17,0.4430826666874641,1150.0,1868383461.0,1868383461.0,12.8,,,,,,,-15.0,0.0,6.567867439,29.05,27.7,26.12,0.4184904151342278
2007-4-1,Maldives,0.97,7.94,1.6808195112650897,1150.0,1868383461.0,1868383461.0,12.8,,,,,,,-15.0,0.0,14.85502084,29.79,28.41,26.67,0.4110162942381082
2007-5-1,Maldives,1.43,13.4,1.189793374896149,1150.0,1868383461.0,1868383461.0,12.8,,,,,,,-15.0,1649.0,204.2078103,29.7,28.61,27.5,0.4416150118282312
2007-6-1,Maldives,0.25,11.2,0.8535592355418922,1150.0,1868383461.0,1868383461.0,12.8,,,,,,,-15.0,0.0,285.17957,29.55,28.25,26.83,0.3877900061520332
2007-7-1,Maldives,0.32,14.02,0.6305478840762565,1150.0,1868383461.0,1868383461.0,12.8,,,,,,,-15.0,0.0,17.67052966,29.58,27.87,26.36,0.398289949791972
2007-8-1,Maldives,2.92,24.87,0.8147903760981482,1150.0,1868383461.0,1868383461.0,12.8,,,,,,,-15.0,0.0,45.41962995,28.69,27.76,26.48,0.4479652568793985
2007-9-1,Maldives,0.5,19.56,1.177671844622491,1150.0,1868383461.0,1868383461.0,12.8,,,,,,,-15.0,0.0,118.8136264,28.68,27.77,26.38,0.4247355779790748
2007-10-1,Maldives,0.86,25.13,1.3343012819079203,1150.0,1868383461.0,1868383461.0,12.8,,,,,,,-15.0,0.0,161.0581913,28.75,27.69,26.32,0.4805774243428318
2007-11-1,Maldives,0.64,26.67,0.297769383321923,1150.0,1868383461.0,1868383461.0,12.8,,,,,,,-15.0,0.0,58.72636331,28.2,27.37,26.47,0.5003970567973866
2007-12-1,Maldives,0.27,21.8,0.7960987128775558,1150.0,1868383461.0,1868383461.0,12.8,,,,,,,-15.0,0.0,35.47611435,28.38,27.2,25.17,0.4234385178604546
2008-1-1,Maldives,1.63,12.12,0.8531015869216321,1171.0,2271646188.0,2271646188.0,12.8,,,,,,,-15.0,0.0,34.95392103,27.91,27.16,26.15,0.4837026932901085
2008-2-1,Maldives,1.17,19.73,1.4054797861936394,1171.0,2271646188.0,2271646188.0,12.8,,,,,,,-15.0,0.0,74.71278355,28.6,27.48,26.36,0.4169088217857513
2008-3-1,Maldives,1.07,25.62,3.702914603462926,1171.0,2271646188.0,2271646188.0,12.8,,,,,,,-15.0,0.0,58.28871154,28.47,27.51,25.97,0.4034269155232423
2008-4-1,Maldives,2.16,27.68,1.0057872264438965,1171.0,2271646188.0,2271646188.0,12.8,,,,,,,-15.0,0.0,27.57736147,28.78,27.76,26.78,0.4561595869537634
2008-5-1,Maldives,1.39,25.75,0.8153541714389401,1171.0,2271646188.0,2271646188.0,12.8,,,,,,,-15.0,0.0,194.5222197,28.99,28.06,26.89,0.4356859638939654
2008-6-1,Maldives,0.57,23.1,0.6721990586045896,1171.0,2271646188.0,2271646188.0,12.8,,,,,,,-15.0,0.0,228.6101472,28.97,27.77,26.82,0.4045198785867796
2008-7-1,Maldives,1.97,30.35,0.6715773673307334,1171.0,2271646188.0,2271646188.0,12.8,,,,,,,-15.0,0.0,13.48870367,28.67,27.71,26.25,0.345371039400797
2008-8-1,Maldives,1.08,23.59,1.228242526712106,1171.0,2271646188.0,2271646188.0,12.8,,,,,,,-15.0,0.0,43.49874941,28.82,27.48,25.98,0.4104907437495649
2008-9-1,Maldives,-0.99,17.75,0.2426387262670022,1171.0,2271646188.0,2271646188.0,12.8,,,,,,,-15.0,0.0,24.07267787,28.9,27.83,26.75,0.4733572960822912
2008-10-1,Maldives,-0.87,12.28,0.9308832269831858,1171.0,2271646188.0,2271646188.0,12.8,,,,,,,-15.0,0.0,145.8180052,28.62,27.63,26.23,0.4834509978345453
2008-11-1,Maldives,-1.26,5.83,0.3817552670917348,1171.0,2271646188.0,2271646188.0,12.8,,,,,,,-15.0,0.0,66.38652857,28.52,27.6,26.09,0.430051525739576
2008-12-1,Maldives,0.74,9.46,0.802939098628683,1171.0,2271646188.0,2271646188.0,12.8,,,,,,,-15.0,0.0,33.6452881,28.18,27.28,26.07,0.4405823436482768
2009-1-1,Maldives,1.41,15.45,0.6775782205068923,1182.0,2345294875.0,2345294875.0,12.8,,,,,,,-15.0,0.0,55.2589235,28.11,27.3,25.75,0.4745662039463704
2009-2-1,Maldives,-1.12,6.18,0.921619612729942,1182.0,2345294875.0,2345294875.0,12.8,,,,,,,-15.0,0.0,15.5197515,28.33,27.21,26.15,0.4866157128073565
2009-3-1,Maldives,2.51,11.38,0.3072042423414907,1182.0,2345294875.0,2345294875.0,12.8,,,,,,,-15.0,0.0,6.813940176,29.45,28.11,26.85,0.4471284173622243
2009-4-1,Maldives,-1.14,-0.92,1.075994318851253,1182.0,2345294875.0,2345294875.0,12.8,,,,,,,-15.0,0.0,4.755174413,29.57,28.62,27.3,0.459161378040638
2009-5-1,Maldives,1.02,-2.06,0.6385644889423268,1182.0,2345294875.0,2345294875.0,12.8,,,,,,,-15.0,0.0,249.0559484,29.67,28.7,27.74,0.3975294892561286
2009-6-1,Maldives,0.38,0.96,0.9628675016721936,1182.0,2345294875.0,2345294875.0,12.8,,,,,,,-15.0,0.0,281.289778,29.09,28.05,26.42,0.3752850540128691
2009-7-1,Maldives,-0.46,-9.24,1.2531025763802248,1182.0,2345294875.0,2345294875.0,12.8,,,,,,,-15.0,0.0,50.36787821,29.29,27.79,26.33,0.4621846814206956
2009-8-1,Maldives,1.26,-8.23,1.372815052585872,1182.0,2345294875.0,2345294875.0,12.8,,,,,,,-15.0,0.0,68.01993067,28.68,27.53,26.22,0.4246197616317568
2009-9-1,Maldives,0.2,-4.7,0.6752196214330856,1182.0,2345294875.0,2345294875.0,12.8,,,,,,,-15.0,0.0,72.41237496,28.73,27.79,26.68,0.474979223833554
2009-10-1,Maldives,-0.44,-3.44,0.4953170975859418,1182.0,2345294875.0,2345294875.0,12.8,,,,,,,-15.0,0.0,88.20301058,29.05,28.03,27.01,0.408045871559633
2009-11-1,Maldives,2.45,5.08,2.4858915475978733,1182.0,2345294875.0,2345294875.0,12.8,,,,,,,-15.0,0.0,165.395514,28.87,27.71,26.4,0.3959191115343536
2009-12-1,Maldives,-0.68,0.78,1.439698755093191,1182.0,2345294875.0,2345294875.0,12.8,,,,,,,-15.0,0.0,43.31707388,28.72,27.7,26.29,0.4599784645161102
2010-1-1,Maldives,-0.26,-3.27,1.178498954036302,1187.0,2588176055.0,2588176055.0,12.8,,,,,,,-16.0,0.0,52.93784636,28.56,27.64,26.48,0.4830271816665404
2010-2-1,Maldives,0.94,4.44,1.0120759013141631,1187.0,2588176055.0,2588176055.0,12.8,,,,,,,-16.0,0.0,26.83622535,28.31,27.63,25.8,0.4675647597984954
2010-3-1,Maldives,0.88,-0.66,0.8027045021283556,1187.0,2588176055.0,2588176055.0,12.8,,,,,,,-16.0,0.0,8.904458534,29.44,28.46,27.25,0.4111686679432053
2010-4-1,Maldives,0.88,5.33,1.3307562663920698,1187.0,2588176055.0,2588176055.0,12.8,,,,,,,-16.0,0.0,20.8409688,29.68,28.82,27.68,0.4503195236099884
2010-5-1,Maldives,0.13,3.6,0.542197330007976,1187.0,2588176055.0,2588176055.0,12.8,,,,,,,-16.0,0.0,236.3097711,30.4,28.75,27.26,0.4408208149926456
2010-6-1,Maldives,1.08,5.67,1.1100426465254778,1187.0,2588176055.0,2588176055.0,12.8,,,,,,,-16.0,0.0,371.9335027,29.49,28.53,27.42,0.3279893247889432
2010-7-1,Maldives,2.19,18.11,1.1401250273070562,1187.0,2588176055.0,2588176055.0,12.8,,,,,,,-16.0,0.0,29.82672639,28.88,27.92,26.69,0.4483533967303558
2010-8-1,Maldives,0.63,14.64,1.403655579629899,1187.0,2588176055.0,2588176055.0,12.8,,,,,,,-16.0,0.0,62.9465827,28.98,27.77,26.42,0.4432058493113142
2010-9-1,Maldives,-1.29,10.05,0.9456825745184616,1187.0,2588176055.0,2588176055.0,12.8,,,,,,,-16.0,0.0,82.71740996,29.25,27.81,26.24,0.3881431219014389
2010-10-1,Maldives,-0.23,10.68,0.8229401676001419,1187.0,2588176055.0,2588176055.0,12.8,,,,,,,-16.0,0.0,110.9324639,28.4,27.61,26.69,0.5487696575856036
2010-11-1,Maldives,0.47,7.45,0.6187886669200934,1187.0,2588176055.0,2588176055.0,12.8,,,,,,,-16.0,0.0,111.2710885,28.25,27.33,25.51,0.4893813352891683
2010-12-1,Maldives,1.34,14.32,1.8430285432003588,1187.0,2588176055.0,2588176055.0,12.8,,,,,,,-16.0,0.0,81.43892651,28.47,26.96,25.02,0.4886264803368514
2011-1-1,Maldives,0.54,15.9,0.8795903809604328,1193.0,2774350240.0,2774350240.0,12.8,,,,,,,-21.0,0.0,69.9001223,27.83,27.02,25.82,0.4779714612512143
2011-2-1,Maldives,-0.79,10.11,0.8299165152622354,1193.0,2774350240.0,2774350240.0,12.8,,,,,,,-21.0,0.0,33.36924539,28.18,26.82,25.63,0.4576862580272383
2011-3-1,Maldives,0.63,9.01,1.2742797971895108,1193.0,2774350240.0,2774350240.0,12.8,,,,,,,-21.0,0.0,14.2341921,28.97,27.83,26.59,0.4243363202524539
2011-4-1,Maldives,4.42,20.35,0.7928250498457605,1193.0,2774350240.0,2774350240.0,13.9515,,,,,,,-21.0,0.0,22.82377349,29.29,28.2,27.03,0.4181336283963893
2011-5-1,Maldives,3.31,26.54,0.6634656747820131,1193.0,2774350240.0,2774350240.0,15.3286,,,,,,,-21.0,0.0,174.1196518,29.28,28.23,27.24,0.4218528462731316
2011-6-1,Maldives,0.91,24.03,0.5284399631276894,1193.0,2774350240.0,2774350240.0,15.34181818,,,,,,,-21.0,1289.0,132.7294385,29.89,28.31,27.63,0.489058058084445
2011-7-1,Maldives,0.06,18.91,0.9695555401451552,1193.0,2774350240.0,2774350240.0,15.34894737,,,,,,,-21.0,0.0,33.30453656,29.05,28.05,26.42,0.4532696058943103
2011-8-1,Maldives,0.32,17.09,0.6322105751992957,1193.0,2774350240.0,2774350240.0,15.3645,,,,,,,-21.0,0.0,53.45906893,28.92,27.84,26.76,0.4067695576728343
2011-9-1,Maldives,1.3,23.04,0.934658900939812,1193.0,2774350240.0,2774350240.0,15.3785,,,,,,,-21.0,0.0,118.0743638,28.98,27.82,26.86,0.4811936531668581
2011-10-1,Maldives,0.33,20.25,0.4234977653963488,1193.0,2774350240.0,2774350240.0,15.375,,,,,,,-21.0,0.0,88.63961312,28.8,27.78,26.06,0.2892986714703896
2011-11-1,Maldives,3.42,28.51,0.7279938605574001,1193.0,2774350240.0,2774350240.0,15.36823529,,,,,,,-21.0,0.0,150.7131931,28.94,27.88,26.53,0.4163182443097283
2011-12-1,Maldives,1.19,23.87,0.3375392990654549,1193.0,2774350240.0,2774350240.0,15.367,,,,,,,-21.0,0.0,14.63984882,28.41,27.14,24.36,0.4223855098449441
2012-1-1,Maldives,0.83,30.87,0.5194197123243073,1202.0,2886163997.0,2886163997.0,15.36452381,,,,,,,-53.0,0.0,76.64128901,28.15,27.1,25.95,0.470605319127497
2012-2-1,Maldives,-0.3,32.27,1.82024880758088,1202.0,2886163997.0,2886163997.0,15.371,,,,,,,-53.0,0.0,29.52308859,28.44,27.49,25.76,0.4097941392269467
2012-3-1,Maldives,0.76,32.15,0.3991312968471355,1202.0,2886163997.0,2886163997.0,15.3685,,,,,,,-53.0,0.0,6.088822875,29.13,27.81,26.57,0.3892416827472604
2012-4-1,Maldives,-0.09,18.71,0.8477553453566226,1202.0,2886163997.0,2886163997.0,15.3655,,,,,,,-53.0,0.0,10.04234313,29.7,28.68,27.65,0.4800035560544095
2012-5-1,Maldives,-1.99,5.5,0.9758176841381668,1202.0,2886163997.0,2886163997.0,15.36977273,,,,,,,-53.0,0.0,104.5225637,29.43,28.44,26.21,0.3626444196895055
2012-6-1,Maldives,4.16,16.98,0.4490111693421032,1202.0,2886163997.0,2886163997.0,15.3715,,,,,,,-53.0,0.0,269.5445136,29.68,28.25,26.97,0.3266550726192717
2012-7-1,Maldives,0.24,15.17,0.7034554472537412,1202.0,2886163997.0,2886163997.0,15.36090909,,,,,,,-53.0,0.0,28.05634528,29.86,28.38,27.03,0.4440450689146883
2012-8-1,Maldives,0.65,15.71,1.0053676152792286,1202.0,2886163997.0,2886163997.0,15.35972222,,,,,,,-53.0,0.0,63.79918267,28.7,27.79,26.12,0.4024026414599707
2012-9-1,Maldives,0.02,13.81,0.6342365299188555,1202.0,2886163997.0,2886163997.0,15.36434783,,,,,,,-53.0,0.0,68.25623011,28.73,27.79,25.98,0.496095564798705
2012-10-1,Maldives,0.04,17.9,1.246254272144491,1202.0,2886163997.0,2886163997.0,15.363,,,,,,,-53.0,0.0,236.055428,28.7,27.44,26.01,0.3576198219655484
2012-11-1,Maldives,0.34,9.46,1.0156326926055277,1202.0,2886163997.0,2886163997.0,15.35710526,,,,,,,-53.0,0.0,46.80532004,28.47,27.48,26.45,0.4289519806540764
2012-12-1,Maldives,0.39,10.84,0.8026741552523516,1202.0,2886163997.0,2886163997.0,15.36214286,,,,,,,-53.0,0.0,41.28396508,28.58,27.27,25.44,0.4458339946960381
2013-1-1,Maldives,0.12,6.16,0.4964355849425281,1217.0,3295009238.0,3295009238.0,15.3655,,,,,,,-54.0,0.0,83.33079955,28.13,27.43,26.0,0.502616928146755
2013-2-1,Maldives,-0.2,6.52,1.7148187935466346,1217.0,3295009238.0,3295009238.0,15.36763158,,,,,,,-54.0,0.0,47.18969477,28.47,27.5,26.13,0.4861996052070204
2013-3-1,Maldives,0.5,6.17,1.4538785804859018,1217.0,3295009238.0,3295009238.0,15.363,,,,,,,-54.0,0.0,20.50078055,28.99,28.15,26.94,0.442155991174183
2013-4-1,Maldives,0.12,7.3,0.5204111068337611,1217.0,3295009238.0,3295009238.0,15.36954545,,,,,,,-54.0,0.0,5.306250896,29.64,28.88,27.87,0.3641988366419629
