Year-Month,Country,inflation-rate(heading),food_inflation,precipitation_Ratio,Precipitation_mm,Population,fatalities,gdp,Exchange_rate,SPEI,c_cifvalue,c_fobvalue,w_cifvalue,w_fobvalue,s_cifvalue,s_fobvalue,Net Refugees,Disaster_Affected,Precipitation,max_temp,mean_temp,min_temp,NDVI_Ratio
2020-11-01,Barbados,-0.3,5.99,0.9163270167969628,151.72,166298024.0,2696.0,5168344450.0,2.0,0.5084,0.0,1010.0,42.0,,2058986.0,0.0,-345.0,0.0,,26.30806458791102,26.21294775078292,26.11660679711236,0.6744452751057743
2020-12-01,Barbados,0.49,3.85,0.5891953197960379,67.8,166298024.0,2696.0,5168344450.0,2.0,-1.0834,23699.5,0.0,1344681.5,,5386.5,0.0,-345.0,0.0,,25.97897673986296,25.906732158153773,25.812073808075297,0.6899347841517136
2021-01-01,Barbados,0.1,4.83,1.44466951957162,102.51,167658854.0,2776.0,5275242050.0,2.0,0.9053,1281260.5,0.0,1089533.5,,2136594.0,0.0,-346.0,0.0,,25.609381776214946,25.531099147285147,25.457872829642383,0.6820695328724838
2021-02-01,Barbados,,7.51,1.0309719789572631,46.48,167658854.0,2776.0,5275242050.0,2.0,0.5784,0.0,765.0,200.0,,1858383.5,0.0,-346.0,0.0,,25.253534366971,25.18322669684068,25.116975470951672,0.6045698392872759
2021-03-01,Barbados,1.13,3.04,1.263502519126888,38.92,167658854.0,2776.0,5275242050.0,2.0,1.1441,1403.0,0.0,71.5,,1243.5,0.0,-346.0,0.0,,25.359786523798505,25.305023226004664,25.250558533207084,0.5443527664403087
2021-04-01,Barbados,0.1,-0.72,1.4915155952548842,87.69,167658854.0,2776.0,5275242050.0,2.0,-0.2902,1197693.0,0.0,423.0,,1891967.0,0.0,-346.0,0.0,,26.12404073079432,26.07526808015024,26.024944051106782,0.4196030995009315
2021-05-01,Barbados,-0.39,-1.16,0.5759289223757715,37.42,167658854.0,2776.0,5275242050.0,2.0,-1.1425,20397.0,0.0,1584342.0,,877.5,0.0,-346.0,0.0,,26.458311663391783,26.41846896066255,26.363209701866253,0.5143749151419648
2021-06-01,Barbados,0.39,0.07,1.1195037105202696,114.65,167658854.0,2776.0,5275242050.0,2.0,0.7869,0.0,1500.0,317.0,,2821359.0,0.0,-346.0,0.0,,26.635459793938537,26.59136532412288,26.53071804046636,0.5205809007359473
2021-07-01,Barbados,0.59,1.21,0.8427600379726169,110.26,167658854.0,2776.0,5275242050.0,2.0,-0.0478,1106665.0,0.0,1182582.0,,2555166.0,0.0,-346.0,3300.0,,26.71311750514536,26.65330183206873,26.5843451387139,0.6367256641185948
2021-08-01,Barbados,0.78,1.57,1.0372481065795172,152.24,167658854.0,2776.0,5275242050.0,2.0,0.3016,1687.0,0.0,1222248.5,,335.0,,-346.0,0.0,,26.93457401234616,26.88483260852348,26.835704934725243,0.6409592617774567
2021-09-01,Barbados,0.19,7.2,0.2316858989662091,42.05,167658854.0,2776.0,5275242050.0,2.0,-1.8,586838.0,0.0,198.5,,2635263.5,,-346.0,0.0,,27.47501485612662,27.4043013644511,27.34741068945993,0.647163422565008
2021-10-01,Barbados,0.19,5.37,0.5991780477303054,118.09,167658854.0,2776.0,5275242050.0,2.0,-0.789,23153.5,0.0,170.0,,2446111.0,,-346.0,0.0,,27.36550448838102,27.298188930518226,27.24586245629098,0.700036664187806
2021-11-01,Barbados,0.19,5.13,0.299248942828883,51.09,167658854.0,2776.0,5275242050.0,2.0,-1.9803,1139530.0,0.0,77.0,,2254867.0,,-346.0,0.0,,26.742162407769115,26.66745204617945,26.62961629231773,0.6260320671443262
2021-12-01,Barbados,0.1,6.34,0.5955465529176356,64.63,167658854.0,2776.0,5275242050.0,2.0,-1.9,20417.5,0.0,1028087.5,,715.0,,-346.0,0.0,,26.31172783964428,26.23927743217905,26.187276499758525,0.6283755464077099
2022-01-01,Barbados,0.1,4.23,0.7933026634253715,56.75,169384897.0,3137.0,6257303500.0,2.0,-1.3283,0.0,750.0,995591.0,,2082400.0,,-457.0,0.0,,25.232074130478736,25.15314698260329,25.09654458158764,0.5919554171282481
2022-02-01,Barbados,0.38,11.83,1.4063526464460503,60.0,169384897.0,3137.0,6257303500.0,2.0,1.2558,1170896.0,0.0,140.5,,189.5,,-457.0,0.0,,25.295786612374457,25.22288957479361,25.15733272007537,0.5530954608837482
2022-03-01,Barbados,0.86,17.33,0.8652702201859049,30.41,169384897.0,3137.0,6257303500.0,2.0,0.2744,21052.5,0.0,811473.0,,2296899.5,,-457.0,0.0,,25.41883623266733,25.358540835479573,25.287092176047736,0.5425466854795957
2022-04-01,Barbados,0.76,20.05,1.2112309703991002,76.46,169384897.0,3137.0,6257303500.0,2.0,1.4376,0.0,750.0,47.5,,2365886.5,,-457.0,0.0,,25.73371550242109,25.669632178768097,25.59833138783773,0.5032202184522616
2022-05-01,Barbados,1.69,18.31,0.6802262294728677,39.51,169384897.0,3137.0,6257303500.0,2.0,-1.2718,807756.5,0.0,135.5,,1270.0,,-457.0,0.0,,26.577334114813084,26.49491882825066,26.393349214779448,0.5022017862084843
2022-06-01,Barbados,0.28,18.62,1.1344280453512807,115.15,169384897.0,3137.0,6257303500.0,2.0,0.4046,785832.0,0.0,801250.5,,2260211.0,,-457.0,0.0,,26.617689281039816,26.553754410346528,26.47543125152589,0.550943254473269
2022-07-01,Barbados,0.55,17.55,0.7783656781667592,102.78,169384897.0,3137.0,6257303500.0,2.0,-0.4814,0.0,1500.0,1248588.0,,1130.0,,-457.0,0.0,,26.716653709001434,26.65092604221104,26.581265919182897,0.614964357189449
2022-08-01,Barbados,-0.55,11.36,0.8917688855875685,128.93,169384897.0,3137.0,6257303500.0,2.0,0.1447,707901.5,0.0,,,2430799.5,,-457.0,0.0,,27.020081435993177,26.945864594570708,26.859683670536185,0.6651731588601455
2022-09-01,Barbados,-0.46,7.83,0.9991681542205648,153.23,169384897.0,3137.0,6257303500.0,2.0,1.0865,2290.5,0.0,,,125.5,,-457.0,0.0,,27.22843757205544,27.146172085759304,27.065970124138744,0.5685873914347871
2022-10-01,Barbados,-0.19,13.14,1.2949725920370636,225.89,169384897.0,3137.0,6257303500.0,2.0,0.4592,1228201.0,0.0,,,2036738.0,,-457.0,0.0,,27.018527316021675,26.950572671318525,26.866503836518973,0.5821107554233058
2022-11-01,Barbados,0.46,18.28,0.8582185638023335,158.5,169384897.0,3137.0,6257303500.0,2.0,0.3747,0.0,750.0,,,1890361.0,,-457.0,0.0,,26.222105195787265,26.134360675893618,26.04635921054421,0.6976783443023122
2022-12-01,Barbados,-0.09,21.49,0.6974616390391787,69.25,169384897.0,3137.0,6257303500.0,2.0,-1.2268,648395.0,0.0,,,2184676.0,,-457.0,0.0,,25.57835188014536,25.49281068613476,25.422199011361727,0.6754948435135413
2023-01-01,Barbados,-0.09,27.4,1.440749035606708,109.71,171466990.0,2999.0,6720733200.0,2.0,-0.2381,0.0,1500.0,,,56.0,,-538.0,0.0,,25.04198950900826,24.96398320435441,24.908594221709905,0.6622971588813591
2023-02-01,Barbados,1.02,22.64,0.6319157726066336,28.36,171466990.0,2999.0,6720733200.0,2.0,-0.3711,1165710.5,0.0,,,2230333.5,,-538.0,0.0,,24.988836520058783,24.90330914875369,24.838690035683783,0.6096241113708174
2023-03-01,Barbados,0.82,21.89,0.7474439052326249,27.31,171466990.0,2999.0,6720733200.0,2.0,-1.695,3464.0,0.0,,,397.5,,-538.0,0.0,,25.52756927654309,25.443810770858875,25.37790582308208,0.4963494033726632
2023-04-01,Barbados,-0.09,22.2,1.1685137621301878,73.07,171466990.0,2999.0,6720733200.0,2.0,0.7889,1180905.0,0.0,,,1552217.5,,-538.0,0.0,,26.001994154188367,25.93706680616168,25.87402648925785,0.4347598664154183
2023-05-01,Barbados,0.55,23.99,0.6161279031470904,38.34,171466990.0,2999.0,6720733200.0,2.0,-0.9165,0.0,1500.0,,,1592.0,,-538.0,0.0,,27.018739995648787,26.970204484249507,26.915397631737505,0.4917953474791399
2023-06-01,Barbados,0.36,22.97,1.2898375394928516,149.27,171466990.0,2999.0,6720733200.0,2.0,-0.1091,3097.5,0.0,,,1251131.5,,-538.0,179.0,,27.58588646782772,27.533257926831425,27.476541307237422,0.5635637346633308
2023-07-01,Barbados,0.18,23.43,1.077118566476254,133.51,171466990.0,2999.0,6720733200.0,2.0,1.6458,1349608.0,,,,1542733.0,,-538.0,0.0,,27.33058665696012,27.26331502434521,27.17646566821685,0.6669762446118042
2023-08-01,Barbados,0.36,27.21,1.1550723693879248,179.27,171466990.0,2999.0,6720733200.0,2.0,-1.2013,4347.5,0.0,,,648.5,,-538.0,0.0,,27.84010453172914,27.7672183743386,27.68454757608396,0.6568729381308512
2023-09-01,Barbados,0.09,26.19,0.2862016534379711,44.4,171466990.0,2999.0,6720733200.0,2.0,-0.8806,20785.0,0.0,,,1843212.0,,-538.0,0.0,,28.41303371853303,28.33321620525209,28.26361965603303,0.676404687336809
2023-10-01,Barbados,0.27,20.81,1.1898823640705092,226.41,171466990.0,2999.0,6720733200.0,2.0,0.6221,0.0,1057.5,,,1563045.5,,-538.0,0.0,,28.09767922842377,28.03142774798277,27.976653732792045,0.7128316526688546
2023-11-01,Barbados,-0.54,12.25,1.101733050871853,183.95,171466990.0,2999.0,6720733200.0,2.0,-0.0986,1018090.5,0.0,,,342.5,,-538.0,0.0,,27.229376114739352,27.14406366747573,27.04639271630185,0.704048536771529
2023-12-01,Barbados,0.27,9.13,1.0219841843184283,98.31,171466990.0,2999.0,6720733200.0,2.0,0.33,0.0,512.5,,,1477376.5,,-538.0,0.0,,26.52342374658076,26.440009295206323,26.362934100243365,0.6979924593256518
2024-01-01,Barbados,-0.18,8.45,0.8091591291434812,57.62,173562364.0,,7165000000.0,2.0,,2853.0,0.0,,,2039791.0,,-1022.0,0.0,,26.25926742553713,26.18041791412179,26.11694131666616,0.6786006798270887
2024-02-01,Barbados,0.99,7.16,0.5190624480705163,22.86,173562364.0,,7165000000.0,2.0,,0.0,672.5,,,397.5,,-1022.0,0.0,,26.54715495493224,26.472917058406324,26.42489101366067,0.6344371876400814
2024-03-01,Barbados,-0.36,5.48,1.1045785922968758,38.62,173562364.0,,7165000000.0,2.0,,753726.5,0.0,,,1552217.5,,-1022.0,0.0,,26.744257289107168,26.67367203030568,26.609342029530524,0.5853700528137054
2024-04-01,Barbados,0.0,4.57,0.6925564079695016,38.28,173562364.0,,7165000000.0,2.0,,0.0,102.5,,,1592.0,,-1022.0,0.0,,27.344427553812693,27.28726070625288,27.23434725867378,0.5343921335118775
2024-05-01,Barbados,0.0,3.04,0.7568293306646043,47.42,173562364.0,,7165000000.0,2.0,,46110.0,0.0,,,1251131.5,,-1022.0,0.0,,28.044433212280296,28.00096347815338,27.953313630627065,0.5464240767067852
2024-06-01,Barbados,0.54,2.33,0.6911104041192542,73.68,173562364.0,,7165000000.0,2.0,,0.0,771.5,,,1542733.0,,-1022.0,0.0,,27.869858296712263,27.816106087562844,27.761641608344235,0.5697575398618546
2024-07-01,Barbados,-0.27,2.83,1.0350418041543696,141.34,173562364.0,,7165000000.0,2.0,,944722.5,0.0,,,648.5,,-1022.0,2500.0,,27.6052303396246,27.541880550717394,27.47929840498074,0.6622240651531199
2024-08-01,Barbados,-0.09,2.4,1.1447429730826408,161.12,173562364.0,,7165000000.0,2.0,,0.0,3405.0,,,1843212.0,,-1022.0,0.0,,27.514419666413342,27.455768875812,27.39525804006928,0.6951754990264558
2024-09-01,Barbados,0.0,1.87,1.018654934054897,149.04,173562364.0,,7165000000.0,2.0,,10871.5,0.0,,,1563045.5,,-1022.0,0.0,,27.751333724127903,27.68592093755973,27.60535933176681,0.7091552236569942
2024-10-01,Barbados,0.09,1.77,0.3934064286388466,69.66,173562364.0,,7165000000.0,2.0,,0.0,205.0,,,342.5,,-1022.0,0.0,,27.98449841160931,27.909027557839465,27.8475643978324,0.7027707924587046
2024-11-01,Barbados,-0.09,1.86,1.4407466234206872,238.64,173562364.0,,7165000000.0,2.0,,1886374.5,0.0,,,1477376.5,,-1022.0,0.0,,27.40480096605092,27.325038952410523,27.24206767612037,0.694573910959094
2024-12-01,Barbados,-0.27,1.26,0.6110928313357475,58.47,173562364.0,,7165000000.0,2.0,,0.0,149.0,,,2039791.0,,-1022.0,0.0,,26.47337370841734,26.39940503800432,26.32259455855177,0.7129634374695056
2025-01-01,Barbados,0.09,0.91,0.9949428940751688,58.16,,,,2.0,,,,,,,,,0.0,,26.18921155621933,26.112211225734768,26.0691599979196,0.6720523988469528
2025-02-01,Barbados,0.09,1.25,1.0447231504561674,38.43,,,,2.0,,,,,,,,,0.0,,25.749514811379584,25.664383342326403,25.602710728418288,
2025-03-01,Barbados,0.36,0.34,0.974971699103704,30.56,,,,2.0,,,,,,,,,0.0,,26.1183479555192,26.047774127209607,25.99365510017645,
2025-04-01,Barbados,-0.27,0.76,1.09064003438089,62.1,,,,2.0,,,,,,,,,0.0,,26.39631748199463,26.33282244730708,26.27132019466825,0.5500115142100814
2025-05-01,Barbados,0.27,2.02,1.6477449581771426,97.38,,,,2.0,,,,,,,,,0.0,,27.20729340584052,27.15541168261393,27.10289572438888,0.5278674062380491
2025-06-01,Barbados,0.71,2.44,0.6750774426371954,72.75,,,,2.0,,,,,,,,,0.0,,27.00652323828808,26.96429403318882,26.914731788635265,0.6339039147251208
2025-07-01,Barbados,0.09,1.59,0.946715339902696,119.44,,,,2.0,,,,,,,,,0.0,,27.11495742797854,27.055161728550445,26.99778305381858,0.6146290149016919
2025-08-01,Barbados,0.18,1.5,0.7093860640267573,103.28,,,,2.0,,,,,,,,,0.0,,27.647358769242487,27.58008595512723,27.527288834766694,0.6453911842586886
2025-09-01,Barbados,-0.09,,0.598741906087984,92.37,,,,2.0,,,,,,,,,0.0,,27.836636903550925,27.76995422091244,27.726724794175936,0.6237001829592429
2025-10-01,Barbados,0.35,,0.9556365869899118,155.54,,,,,,,,,,,,,,,27.73140620980212,27.6551144719378,27.61098187764486,0.6594414435142584
2025-11-01,Barbados,0.18,,0.7988494263758094,124.96,,,,,,,,,,,,,,,27.00042468176952,26.926188694913947,26.856438679165308,0.6936350956502567
2025-12-01,Barbados,-0.35,,1.066785953922535,,,,,,,,,,,,,,,,26.16242454692884,26.08555210512185,26.03178306087375,
2026-01-01,Barbados,,,,,,,,,,,,,,,,,,,25.81388773764337,25.73955535387273,25.67405291321461,
2026-02-01,Barbados,,,,,,,,,,,,,,,,,,,25.873271923973448,25.79617235794342,25.71656851995561,
