Year-Month,Country,inflation-rate(heading),food_inflation,precipitation_Ratio,NDVI_Ratio,Population,fatalities,gdp,Exchange_rate,SPEI,c_cifvalue,c_fobvalue,w_cifvalue,w_fobvalue,s_cifvalue,s_fobvalue,Net Refugees,Disaster_Affected,Precipitation,max_temp,mean_temp,min_temp
2001-1-1,Japan,0,1.46,1.6889116445742125,0.2864994382069762,127149000,1001554,4370000000000.0,117.09526,1.1333,,,,,,,3491,300,156.4922227,19.48584613,-3.112121005,-16.72775329
2001-2-1,Japan,-0.3,1.44,0.9137823435941452,0.3354722732705056,127149000,1001554,4370000000000.0,116.03737,-0.0742,,,,,,,3491,0,75.43037171,19.89168467,-1.997065668,-17.50989468
2001-3-1,Japan,-0.2,-0.2,1.080720713713962,0.4277396883698198,127149000,1001554,4370000000000.0,121.12429,-0.1911,,,,,,,3491,11261,114.096415,20.1677182,1.973321136,-9.948692252
2001-4-1,Japan,0.2,-0.65,0.5475322623176834,0.6519777841394663,127149000,1001554,4370000000000.0,123.8275,-1.8678,,,,,,,3491,0,62.11400041,23.08957473,8.3928268,-1.628513379
2001-5-1,Japan,0.1,-0.16,0.9282993373062152,0.7587002930629514,127149000,1001554,4370000000000.0,121.93,-0.3909,,,,,,,3491,0,134.1494538,25.49663382,13.85477831,2.047785224
2001-6-1,Japan,-0.3,-0.87,1.1305216990132745,0.7711831854358762,127149000,1001554,4370000000000.0,122.15333,-0.1286,,,,,,,3491,1471,211.0931807,27.70521113,17.69743315,5.264819421
2001-7-1,Japan,-0.3,-0.91,0.7914390822976741,0.7311169213762034,127149000,1001554,4370000000000.0,124.64909,0.0942,,,,,,,3491,0,152.9801171,28.59011602,22.12815551,9.062373241
2001-8-1,Japan,0.41,-0.02,0.974399868882266,0.7424617839099497,127149000,1001554,4370000000000.0,121.60739,-0.4117,,,,,,,3491,7040,177.0698383,28.64702648,21.5673725,11.11725445
2001-9-1,Japan,-0.2,-0.88,1.1419743671981413,0.650355393982573,127149000,1001554,4370000000000.0,118.97526,-0.7411,,,,,,,3491,1215,240.5848175,27.12082113,18.00807958,9.08787028
2001-10-1,Japan,0,-1.17,1.312575997026978,0.5218388960908239,127149000,1001554,4370000000000.0,121.28136,0.5228,,,,,,,3491,0,179.6569034,25.4605981,13.07197438,3.288536716
2001-11-1,Japan,-0.51,-2.44,0.9231714867253492,0.4269715716652316,127149000,1001554,4370000000000.0,122.3081,-1.2389,,,,,,,3491,0,97.75145741,22.39841841,6.385605787,-5.626996634
2001-12-1,Japan,-0.1,-3.22,0.9587534856225464,0.2872749690666671,127149000,1001554,4370000000000.0,127.35842,-0.8142,,,,,,,3491,0,87.92650276,20.22798726,-0.449587609,-15.52448565
2002-1-1,Japan,-0.2,-3.51,1.763456675534938,0.2995688472590946,127445000,1014397,4180000000000.0,132.66474,1.2412,,,,,,,2936,0,168.3592223,18.30804778,-0.693625637,-13.36038825
2002-2-1,Japan,-0.51,-4.52,0.7691452819914205,0.3471991743102312,127445000,1014397,4180000000000.0,133.51842,-1.5588,,,,,,,2936,0,61.26773284,18.78616863,0.184287367,-10.75397798
2002-3-1,Japan,0.21,-3.33,1.0564712939510632,0.4721477818749052,127445000,1014397,4180000000000.0,131.1955,-0.6748,,,,,,,2936,222,119.2424778,21.67113018,4.019801539,-8.386618268
2002-4-1,Japan,0.31,-1.98,0.8244916298215638,0.6779753531177022,127445000,1014397,4180000000000.0,131.07238,0.2019,,,,,,,2936,0,90.9637748,24.04936754,9.649734785,-0.016352399
2002-5-1,Japan,0.31,-0.89,0.8716040111331985,0.6590180251330382,127445000,1014397,4180000000000.0,126.48429,-0.881,,,,,,,2936,0,128.9988377,25.80474093,13.53790698,3.199794593
2002-6-1,Japan,-0.1,-0.38,0.7508077686063686,0.7678668099733058,127445000,1014397,4180000000000.0,123.5975,-0.4233,,,,,,,2936,0,133.5563179,27.38991559,16.99479369,5.281150945
2002-7-1,Japan,-0.41,-0.21,0.9672472198682128,0.7631525233789551,127445000,1014397,4180000000000.0,118.06565,0.4539,,,,,,,2936,100597,196.5235749,27.81481666,21.96087914,8.468879892
2002-8-1,Japan,0.31,-0.78,0.9890566847391092,0.7395890440787182,127445000,1014397,4180000000000.0,119.0059,0.3604,,,,,,,2936,0,170.120943,28.05647084,21.81409952,9.327065281
2002-9-1,Japan,0,-0.32,0.6997353361503402,0.6734372703069346,127445000,1014397,4180000000000.0,120.36667,-1.4091,,,,,,,2936,0,148.6841315,26.96093924,18.44517911,9.497652562
2002-10-1,Japan,-0.2,-0.65,1.25335561863808,0.5908556736788461,127445000,1014397,4180000000000.0,123.86318,0.8707,,,,,,,2936,0,173.9474433,25.33230862,12.71056009,2.61928149
2002-11-1,Japan,0,1.79,1.0437349168122558,0.3800850373975942,127445000,1014397,4180000000000.0,122.55,-0.344,,,,,,,2936,0,118.7532453,22.27519868,4.192207618,-8.181005202
2002-12-1,Japan,0,1.77,1.3231142187685785,0.3262144278119072,127445000,1014397,4180000000000.0,122.272,0.004,,,,,,,2936,228,109.3706575,20.83002832,-0.130737012,-15.66324075
2003-1-1,Japan,-0.31,0.77,1.3593699561605914,0.338317426579872,127718000,1049519,4520000000000.0,118.65474,0.7205,,,,,,,2646,0,124.9504748,17.38901176,-2.163401694,-14.96249036
2003-2-1,Japan,-0.31,1.66,0.6613463362222889,0.3862419510834579,127718000,1049519,4520000000000.0,119.27211,-0.7189,,,,,,,2646,0,55.88508509,19.42577608,-1.017675865,-14.36439668
2003-3-1,Japan,0.31,1.51,1.011670060143728,0.5297333568838284,127718000,1049519,4520000000000.0,118.5365,-0.2719,,,,,,,2646,0,117.1539397,20.0196499,1.599205784,-9.748844405
2003-4-1,Japan,0.31,1.11,1.196018934256548,0.7101469489943166,127718000,1049519,4520000000000.0,119.78952,0.2079,,,,,,,2646,0,134.3622203,23.56060768,8.619712241,-1.188852501
2003-5-1,Japan,0.21,-0.08,0.7919168136102379,0.7104633845833096,127718000,1049519,4520000000000.0,117.26476,-0.7272,,,,,,,2646,2303,123.7259788,25.06427208,13.78701364,2.214562947
2003-6-1,Japan,-0.31,-0.43,0.9251774110031072,0.7796771287316984,127718000,1049519,4520000000000.0,118.26429,-0.1958,,,,,,,2646,0,171.9721411,26.5892316,17.77739408,6.331370269
2003-7-1,Japan,-0.21,-0.69,1.0850748392522935,0.7778910284102001,127718000,1049519,4520000000000.0,118.69182,0.5259,,,,,,,2646,19005,240.656246,28.94614372,18.82655919,7.623468571
2003-8-1,Japan,0.21,-1.3,1.5245250767178329,0.7411279780517228,127718000,1049519,4520000000000.0,118.82667,0.4674,,,,,,,2646,2180,278.1923913,28.48035075,21.38275711,10.0689948
2003-9-1,Japan,0.1,-0.65,0.7757196899123808,0.6784018213730779,127718000,1049519,4520000000000.0,115.19,-0.4693,,,,,,,2646,996,163.5775488,27.62082659,18.72964252,9.553435644
2003-10-1,Japan,0,-0.49,0.7065059080883987,0.4937997489759845,127718000,1049519,4520000000000.0,109.57955,-0.0506,,,,,,,2646,0,98.98362338,25.0541795,12.20480213,2.646065628
2003-11-1,Japan,-0.51,-2.1,1.5818403478916163,0.3950355706552819,127718000,1049519,4520000000000.0,109.19611,0.8798,,,,,,,2646,0,165.4887012,24.00938335,8.70454608,-4.05585645
2003-12-1,Japan,0.1,-1.11,0.896256375211547,0.3196173830692185,127718000,1049519,4520000000000.0,107.9355,-1.0238,,,,,,,2646,0,84.79106867,19.68469873,1.65091752,-11.24152355
2004-1-1,Japan,-0.21,-0.14,0.8384709324876418,0.3331593491845862,127761000,1063955,4890000000000.0,106.512,-0.7278,,,,,,,2352,0,80.22182864,18.32390856,-1.66703925,-13.47799889
2004-2-1,Japan,0,1.05,1.058178875416825,0.3381432704827145,127761000,1063955,4890000000000.0,106.54842,0.6269,,,,,,,2352,0,79.28059652,19.23063999,0.416037988,-12.18348425
2004-3-1,Japan,0.21,0.83,0.7649320860443317,0.4881133231250872,127761000,1063955,4890000000000.0,108.62304,-0.4076,,,,,,,2352,0,88.53099622,20.52293663,2.775097054,-9.546879709
2004-4-1,Japan,0,-0.36,0.8413683037532756,0.6874864312568736,127761000,1063955,4890000000000.0,107.25429,-1.0101,,,,,,,2352,0,93.97112046,22.6778582,8.592543146,-3.737207985
2004-5-1,Japan,0.1,-0.28,1.4271352221693354,0.6698462561446707,127761000,1063955,4890000000000.0,112.52176,1.0456,,,,,,,2352,0,200.8251961,25.96281963,14.43579438,2.801839078
2004-6-1,Japan,0.21,1.15,0.8462770446835327,0.6828096599472199,127761000,1063955,4890000000000.0,109.46682,-0.9743,,,,,,,2352,756,150.8332718,26.73518249,18.52707974,6.804713737
2004-7-1,Japan,-0.31,0.93,0.6688211482674162,0.7595963492942044,127761000,1063955,4890000000000.0,109.36381,-0.1296,,,,,,,2352,26107,132.8343834,28.04819118,22.37236148,10.28286808
2004-8-1,Japan,0.1,0.43,1.114926088539982,0.753694152239941,127761000,1063955,4890000000000.0,110.355,-0.4453,,,,,,,2352,188554,208.3180055,28.16000646,21.98560547,13.10722483
2004-9-1,Japan,0.31,0.6,1.1767610181368608,0.6765756454414937,127761000,1063955,4890000000000.0,110.0085,0.1877,,,,,,,2352,50989,250.2672232,26.88239979,19.43349103,10.86217952
2004-10-1,Japan,0.51,3.06,1.8516968546763248,0.6011361580528813,127761000,1063955,4890000000000.0,108.924,-0.6982,,,,,,,2352,152923,276.6162485,24.63797921,13.07421171,3.610638083
2004-11-1,Japan,-0.2,4.75,0.9665617223063192,0.4274931778023587,127761000,1063955,4890000000000.0,104.897,0.4423,,,,,,,2352,2290,104.8512018,23.29081773,8.70871892,-2.971348614
2004-12-1,Japan,-0.51,1.61,1.470397338308271,0.3517834808727125,127761000,1063955,4890000000000.0,103.83619,1.3411,,,,,,,2352,0,123.638792,21.0641134,2.50611587,-12.48953453
2005-1-1,Japan,-0.21,0.42,1.0051883265833848,0.3210750177960708,127773000,1122518,4830000000000.0,103.944,-0.0023,,,,,,,2399,0,100.9152545,18.32816941,-1.417792382,-14.58491653
2005-2-1,Japan,-0.31,-0.46,1.157448684305346,0.369670912655706,127773000,1122518,4830000000000.0,104.88105,0.4213,,,,,,,2399,0,97.86205861,19.7924047,-1.65196638,-15.17783049
2005-3-1,Japan,0.31,0.08,0.9755549292022176,0.5066421865247627,127773000,1122518,4830000000000.0,105.31273,-0.4566,,,,,,,2399,3535,108.4591969,18.63797902,1.741790675,-10.18932692
2005-4-1,Japan,0.1,0.04,0.7042092782625821,0.6810652522771051,127773000,1122518,4830000000000.0,107.3595,-0.1427,,,,,,,2399,895,70.27915679,22.8527963,8.372672368,-2.854045063
2005-5-1,Japan,0.1,0.04,0.7176613485583638,0.769992929099744,127773000,1122518,4830000000000.0,106.91263,0.1749,,,,,,,2399,0,97.52383686,25.89333049,12.18472856,1.606234241
2005-6-1,Japan,-0.41,-2.2,0.6740868266123047,0.7873325950119789,127773000,1122518,4830000000000.0,108.63182,-0.3624,,,,,,,2399,900,113.6808489,27.17436223,18.74414121,5.869566218
2005-7-1,Japan,-0.1,-0.93,1.1542424866225929,0.7676077812832698,127773000,1122518,4830000000000.0,111.935,0.4399,,,,,,,2399,0,249.8860535,28.14387205,20.82946785,8.844550397
2005-8-1,Japan,0.1,-1.08,0.968615837481608,0.7202014883878889,127773000,1122518,4830000000000.0,110.72174,0.1388,,,,,,,2399,94,167.3828022,28.12363178,22.86168923,13.09014251
2005-9-1,Japan,0.31,-1.11,0.8067889607735375,0.6515344768362105,127773000,1122518,4830000000000.0,111.0575,-0.7247,,,,,,,2399,270140,170.839258,27.34419,19.60713952,10.38309246
2005-10-1,Japan,0,-3.61,0.8113602848001499,0.5953278878440219,127773000,1122518,4830000000000.0,114.817,-0.7713,,,,,,,2399,0,114.9946371,25.91117679,14.00106,4.410011218
2005-11-1,Japan,-0.41,-4.69,0.8333931693118464,0.4528746981112088,127773000,1122518,4830000000000.0,118.407,-0.5871,,,,,,,2399,0,91.38466702,23.67636344,6.965718551,-5.021081225
2005-12-1,Japan,0.1,-2.06,1.0287616817438148,0.3120390201198502,127773000,1122518,4830000000000.0,118.63857,-0.1795,,,,,,,2399,2810,106.2757887,18.48957813,-1.380795232,-14.68090553
2006-1-1,Japan,0.1,-0.05,0.8915275317697736,0.291460781834682,127854000,1127231,4600000000000.0,115.45211,0.2709,,,,,,,2858,246,81.4929557,19.56048339,-1.928284236,-15.78800242
2006-2-1,Japan,-0.31,-1.25,1.229624830765083,0.3395785568069139,127854000,1127231,4600000000000.0,117.8855,0.7119,,,,,,,2858,0,99.17142247,19.89028661,-0.134603076,-13.42111185
2006-3-1,Japan,0.21,-2.07,1.065530830019719,0.4538505287519454,127854000,1127231,4600000000000.0,117.31182,-0.3816,,,,,,,2858,0,116.7602773,20.33196754,2.428787611,-8.872212781
2006-4-1,Japan,0.21,-0.81,1.249184048819319,0.6495837766737659,127854000,1127231,4600000000000.0,117.1055,0.9273,,,,,,,2858,0,141.3874948,23.47120238,6.909233668,-3.612361526
2006-5-1,Japan,0.31,-0.1,1.171624469289534,0.6779250099207159,127854000,1127231,4600000000000.0,111.60762,0.1277,,,,,,,2858,0,166.3830214,25.64987768,13.43316227,2.406569233
2006-6-1,Japan,0,1.67,1.0560303280295786,0.7800854152352462,127854000,1127231,4600000000000.0,114.53364,0.5595,,,,,,,2858,6232,189.6051689,27.13382863,17.44304858,4.952757666
2006-7-1,Japan,-0.31,0.71,1.365966842437128,0.7644329344727521,127854000,1127231,4600000000000.0,115.672,0.3416,,,,,,,2858,4300,318.7077896,28.76103437,20.75120641,8.242944336
2006-8-1,Japan,0.72,3.27,0.7921703958313231,0.7409924461761239,127854000,1127231,4600000000000.0,115.88043,-0.5385,,,,,,,2858,0,144.9266467,28.29641804,23.38404283,13.56375728
2006-9-1,Japan,0,2.12,0.8583588827458966,0.7036501601079902,127854000,1127231,4600000000000.0,117.0085,-0.9924,,,,,,,2858,12448,181.5561346,26.8255587,18.52434542,10.42083865
2006-10-1,Japan,-0.2,1.45,1.084740801279301,0.5782524520513358,127854000,1127231,4600000000000.0,118.65762,0.0102,,,,,,,2858,0,154.1285249,25.80055617,13.57451165,2.691231049
2006-11-1,Japan,-0.51,0.82,1.3396963310546173,0.3359316745695861,127854000,1127231,4600000000000.0,117.347,0.1431,,,,,,,2858,207,142.3372391,23.60175444,7.878553094,-3.3956007
2006-12-1,Japan,0.1,0.94,1.6239584565529483,0.303577694271684,127854000,1127231,4600000000000.0,117.13,-0.0462,,,,,,,2858,0,138.1608872,20.89247957,2.137147112,-12.2359384
2007-1-1,Japan,-0.21,-0.28,0.884908993335612,0.3205028895195578,128001000,1149567,4580000000000.0,120.57842,-0.0973,,,,,,,2756,0,81.92705059,19.42764121,0.059613576,-13.5279567
