Year-Month,Country,food_inflation,inflation-rate(heading),precipitation_Ratio,Population,fatalities,gdp,Exchange_rate,SPEI,c_cifvalue,c_fobvalue,w_cifvalue,w_fobvalue,s_cifvalue,s_fobvalue,Net Refugees,Disaster_Affected,Precipitation,max_temp,mean_temp,min_temp,food_inflation.1,NDVI_Ratio
2022-09-01,Guyana,6.25,-0.36,1.7278539849022918,821637.0,6005.0,14718388489.0,208.5,0.8055,10212.181,9728.469,3668279.902,3668279.902,,,-1004.0,0.0,180.3533775,27.73969245,25.84670385,18.70514927,,0.7673620982304117
2022-10-01,Guyana,5.18,-0.63,1.8046880844548407,821637.0,6005.0,14718388489.0,208.5,1.2884,2662984.502,2662984.502,2059676.341,2059676.341,1404.32,1404.32,-1004.0,0.0,144.1350571,28.44708862,25.59722086,18.70890713,,0.4623337781811465
2022-11-01,Guyana,4.5,0.12,2.516394171090079,821637.0,6005.0,14718388489.0,208.5,2.0566,700772.218,698605.006,4427618.644,4427618.644,22299.362,22295.736,-1004.0,0.0,241.6652826,26.48295589,24.55078334,18.11428185,,0.6425497513783096
2022-12-01,Guyana,4.96,0.57,1.5000054857777252,821637.0,6005.0,14718388489.0,208.5,1.117,2263865.338,2262114.327,,,,,-1004.0,0.0,246.2929894,25.93385476,23.8354601,17.39744368,,0.6007404154851639
2023-01-01,Guyana,4.47,0.69,2.441014161209301,826353.0,6047.0,16918503597.0,208.5,1.3704,2289729.513,,2597728.64,,722.532,,-1431.0,0.0,361.2194685,25.94803475,23.41462455,17.02628575,,0.574218005694027
2023-02-01,Guyana,4.28,-0.22,1.346241757862905,826353.0,6047.0,16918503597.0,208.5,0.8057,2706607.951,1713.001,2462413.426,,722.076,,-1431.0,0.0,135.5093269,26.66245829,23.63236909,17.16947152,,0.5004086676806363
2023-03-01,Guyana,4.11,-1.04,0.4080564611105303,826353.0,6047.0,16918503597.0,208.5,-0.913,680750.37,2515.998,3653787.901,,404.302,37.002,-1431.0,0.0,47.68857609,28.20679475,24.76203042,17.89023886,,0.5889488454987895
2023-04-01,Guyana,4.0,-0.38,1.8399098519992287,826353.0,6047.0,16918503597.0,208.5,1.1304,2620269.474,,66.388,,,,-1431.0,0.0,323.8578538,27.79763218,25.18026266,18.68180372,,0.6023483117654054
2023-05-01,Guyana,0.51,0.06,1.162170644344826,826353.0,6047.0,16918503597.0,208.5,0.5919,1258520.389,,2635923.315,,0.0,331.002,-1431.0,0.0,388.9512413,26.59598819,24.91339564,18.67252496,,0.5658011311673625
2023-06-01,Guyana,-1.21,0.57,1.0167898274191318,826353.0,6047.0,16918503597.0,208.5,0.002,2740250.217,,2683174.921,,660.566,,-1431.0,0.0,337.1956511,26.59557071,24.91339332,18.43845808,,0.6745554925604011
2023-07-01,Guyana,1.91,0.78,0.9585885480895684,826353.0,6047.0,16918503597.0,208.5,-0.0795,928135.67,5.002,,,182879.925,10.0,-1431.0,0.0,265.4869322,27.10161425,25.11023663,18.47062624,,0.7585804530604858
2023-08-01,Guyana,1.26,0.19,0.4094344925465082,826353.0,6047.0,16918503597.0,208.5,-2.0841,2317688.734,,4358199.937,,,,-1431.0,0.0,80.70355906,27.9833652,26.31652112,19.3861421,,0.796235141737655
2023-09-01,Guyana,2.53,0.34,0.3523005642812638,826353.0,6047.0,16918503597.0,208.5,-1.8322,4730.153,,,,,,-1431.0,0.0,37.14158291,30.16318292,27.93493057,20.45258179,,0.8193083066064298
2023-10-01,Guyana,2.97,0.13,0.6591111704612516,826353.0,6047.0,16918503597.0,208.5,-0.781,3450396.046,25.439,,,1500.441,426.499,-1431.0,0.0,51.8767502,30.97062897,28.43977637,20.61804791,,0.8104170672056675
2023-11-01,Guyana,3.11,0.33,0.3316974750321231,826353.0,6047.0,16918503597.0,208.5,-0.1456,2796809.106,427.995,3082812.454,,13000.0,,-1431.0,0.0,35.67436966,30.58267744,27.21420362,19.58180396,,0.7065336014882131
2023-12-01,Guyana,3.03,0.53,0.6798719088894064,826353.0,6047.0,16918503597.0,208.5,-1.2366,2109207.485,,1562464.73,,438.384,594.0,-1431.0,0.0,109.0686787,29.6995804,26.22729015,19.43601615,,0.6396135767343454
2024-01-01,Guyana,2.71,-0.41,0.4075320974238726,831087.0,,24835899826.0,208.5,,1726825.956,127.002,2251482.716,,,,-1825.0,0.0,60.70276504,29.45037178,25.68376813,18.72926176,,0.6940419954684218
2024-02-01,Guyana,3.41,0.06,0.4623292805526002,831087.0,,24835899826.0,208.5,,2129091.581,1247.002,2255317.483,,,,-1825.0,0.0,42.11128975,30.46093964,26.77328055,19.7480883,,0.6397665687599401
2024-03-01,Guyana,2.19,0.12,0.4955871249631293,831087.0,,24835899826.0,208.5,,2194287.21,29537.002,3355268.052,,457.564,,-1825.0,0.0,57.56421136,31.27868374,27.68434929,20.64737546,,0.6246440754531877
2024-04-01,Guyana,4.61,0.21,1.2577712627820707,831087.0,,24835899826.0,208.5,,680.892,81387.958,,,150361.204,,-1825.0,0.0,231.59762,30.16428161,26.85980244,19.96708109,,0.5710533357363525
2024-05-01,Guyana,5.58,0.71,1.286206045578969,831087.0,,24835899826.0,208.5,,5477730.768,,,,,,-1825.0,0.0,446.8721372,27.3403894,25.30665863,19.15779847,,0.5418027920259691
2024-06-01,Guyana,6.95,0.94,1.1057484474058914,831087.0,,24835899826.0,208.5,,2664.77,474.0,5951169.381,,366.335,,-1825.0,0.0,362.8468907,26.69521908,25.04240743,18.34763336,,0.6855249574336482
2024-07-01,Guyana,4.19,0.19,0.8385795044532868,831087.0,,24835899826.0,208.5,,3569.801,,,,,,-1825.0,0.0,230.2422494,27.06462687,25.09928133,18.47462561,,0.6899356839521782
2024-08-01,Guyana,3.73,0.13,0.8826876554583569,831087.0,,24835899826.0,208.5,,2271211.362,10.0,2517632.648,,,,-1825.0,0.0,174.7550592,28.04818458,26.00299573,18.92535559,,0.7862666912264428
2024-09-01,Guyana,3.21,0.46,0.7338461559105054,831087.0,,24835899826.0,208.5,,2801606.682,13.002,2113277.161,,12241.282,,-1825.0,0.0,76.57300036,29.88633264,27.39149032,19.89752513,,0.7609107645722823
2024-10-01,Guyana,2.21,0.39,0.7115362152712215,831087.0,,24835899826.0,208.5,,1602473.512,37566.998,,,25378.502,,-1825.0,0.0,60.30751675,30.04416323,27.26904255,19.59028743,,0.7493126045392551
2024-11-01,Guyana,4.67,-0.21,0.7359991965363483,831087.0,,24835899826.0,208.5,,858056.223,18923.988,3763183.774,,50281.229,,-1825.0,0.0,73.44481835,30.17212681,27.1693323,19.48847338,,0.7249111977522859
2024-12-01,Guyana,3.79,0.31,0.97965118781455,831087.0,,24835899826.0,208.5,,2511897.414,48566.271,3195971.715,,102519.934,21.002,-1825.0,0.0,176.0363749,28.68404082,25.5454963,18.58587003,,0.6195597843989726
2025-01-01,Guyana,2.14,-0.27,0.9972741731028296,,,,208.5,,,,,,,,,0.0,140.7071629,28.21842443,24.88947523,17.99282799,,0.7320187325927128
2025-02-01,Guyana,2.08,0.03,1.1492130270092795,,,,208.5,,,,,,,,,0.0,109.6288917,27.60400409,24.45260138,17.99237079,,
2025-03-01,Guyana,4.91,0.07,1.693012961925808,,,,208.5,,,,,,,,,0.0,208.8430283,28.01540462,25.08933443,18.61784655,,
2025-04-01,Guyana,0.97,0.09,1.1326094164177505,,,,208.5,,,,,,,,,0.0,200.4954712,27.2109198,24.93901196,18.79385709,,0.506391217153568
2025-05-01,Guyana,1.08,0.76,0.9875028758450638,,,,208.5,,,,,,,,,0.0,331.3369784,26.19546965,24.52122076,18.3669745,,0.518058401413464
2025-06-01,Guyana,1.08,2.16,1.0506519238585408,,,,208.5,,,,,,,,,0.0,345.3608661,25.99882467,24.40346571,17.99226,,0.6469711701111962
2025-07-01,Guyana,0.66,-3.69,0.8719852074957612,,,,,,,,,,,,,0.0,240.5153024,26.5540299,24.55861021,17.96318596,,0.7454959456451298
2025-08-01,Guyana,1.32,4.11,0.6578659858455694,,,,,,,,,,,,,0.0,128.7625009,27.09276315,25.18611508,18.26637864,,0.7932147636869373
2025-09-01,Guyana,0.6,0.14,0.7088009564542755,,,,,,,,,,,,,0.0,79.36869279,29.68853035,27.12408429,19.46347067,,0.7882099735258408
2025-10-01,Guyana,,-0.07,0.9496636894220228,,,,,,,,,,,,,,78.09251466,29.30860715,27.13401128,19.03250511,,0.7605900040402086
2025-11-01,Guyana,,-0.34,0.8757060179833019,,,,,,,,,,,,,,101.4878213,29.05313464,25.84143806,18.70094552,,0.6124236130948776
2025-12-01,Guyana,,-0.37,0.6342016198681026,,,,,,,,,,,,,,118.0835271,28.1444894,24.81184366,18.13109579,,
2026-01-01,Guyana,,-0.4,,,,,,,,,,,,,,,89.4395304,28.46790109,24.7441655,18.10656247,,
2026-02-01,Guyana,,0.7,,,,,,,,,,,,,,,32.71809195,28.9820482,25.21663636,18.27277899,,
